date, value
1995-01-03,1.6775
1995-01-04,1.6800
1995-01-05,1.7255
1995-01-06,1.7495
1995-01-09,1.6910
1995-01-10,1.6900
1995-01-11,1.6470
1995-01-12,1.6770
1995-01-13,1.6980
1995-01-16,1.6845
1995-01-17,1.7030
1995-01-18,1.7425
1995-01-19,1.7235
1995-01-20,1.6985
1995-01-23,1.6955
1995-01-24,1.6660
1995-01-25,1.6540
1995-01-26,1.6700
1995-01-27,1.6165
1995-01-30,1.5745
1995-01-31,1.5550
1995-02-01,1.5575
1995-02-02,1.5820
1995-02-03,1.5435
1995-02-06,1.5390
1995-02-07,1.5400
1995-02-08,1.5685
1995-02-09,1.5890
1995-02-10,1.6275
1995-02-13,1.6220
1995-02-14,1.6450
1995-02-15,1.6525
1995-02-16,1.6285
1995-02-17,1.6935
1995-02-21,1.7010
1995-02-22,1.6915
1995-02-23,1.6964
1995-02-24,1.7455
1995-02-27,1.8403
1995-02-28,1.8120
1995-03-01,1.8665
1995-03-02,1.8265
1995-03-03,1.7980
1995-03-06,1.7975
1995-03-07,1.7965
1995-03-08,1.8135
1995-03-09,1.8325
1995-03-10,1.8775
1995-03-13,1.8215
1995-03-14,1.8240
1995-03-15,1.7880
1995-03-16,1.7120
1995-03-17,1.6915
1995-03-20,1.6850
1995-03-21,1.7145
1995-03-22,1.6955
1995-03-23,1.6565
1995-03-24,1.6760
1995-03-27,1.6770
1995-03-28,1.6750
1995-03-29,1.6725
1995-03-30,1.6405
1995-03-31,1.6630
1995-04-03,1.6545
1995-04-04,1.6510
1995-04-05,1.6745
1995-04-06,1.6680
1995-04-07,1.6710
1995-04-10,1.6700
1995-04-11,1.6545
1995-04-12,1.6565
1995-04-13,1.6265
1995-04-17,1.6430
1995-04-18,1.6575
1995-04-19,1.6915
1995-04-20,1.6920
1995-04-21,1.7285
1995-04-24,1.7505
1995-04-25,1.7563
1995-04-26,1.7517
1995-04-27,1.7399
1995-04-28,1.7337
1995-05-01,1.7315
1995-05-02,1.7185
1995-05-03,1.7630
1995-05-04,1.7560
1995-05-05,1.7485
1995-05-08,1.7400
1995-05-09,1.7480
1995-05-10,1.7480
1995-05-11,1.6990
1995-05-12,1.6810
1995-05-15,1.7005
1995-05-16,1.6745
1995-05-17,1.7035
1995-05-18,1.6640
1995-05-19,1.6710
1995-05-22,1.6235
1995-05-23,1.5545
1995-05-24,1.5105
1995-05-25,1.5485
1995-05-26,1.5210
1995-05-30,1.5405
1995-05-31,1.5385
1995-06-01,1.5865
1995-06-02,1.5960
1995-06-05,1.5840
1995-06-06,1.5665
1995-06-07,1.5015
1995-06-08,1.5170
1995-06-09,1.5230
1995-06-12,1.5360
1995-06-13,1.4645
1995-06-14,1.4710
1995-06-15,1.5425
1995-06-16,1.4990
1995-06-19,1.4715
1995-06-20,1.4955
1995-06-21,1.4980
1995-06-22,1.5115
1995-06-23,1.4415
1995-06-26,1.3880
1995-06-27,1.3810
1995-06-28,1.3926
1995-06-29,1.3680
1995-06-30,1.3034
1995-07-05,1.2615
1995-07-06,1.2105
1995-07-07,1.2985
1995-07-10,1.3735
1995-07-11,1.3645
1995-07-12,1.3860
1995-07-13,1.3920
1995-07-14,1.4470
1995-07-17,1.3930
1995-07-18,1.3870
1995-07-19,1.3955
1995-07-20,1.4220
1995-07-21,1.4830
1995-07-24,1.4670
1995-07-25,1.4735
1995-07-26,1.5230
1995-07-27,1.4760
1995-07-28,1.4330
1995-07-31,1.4570
1995-08-01,1.4200
1995-08-02,1.4440
1995-08-03,1.4475
1995-08-04,1.4415
1995-08-07,1.4375
1995-08-08,1.4525
1995-08-09,1.4475
1995-08-10,1.4700
1995-08-11,1.4695
1995-08-14,1.4625
1995-08-15,1.4715
1995-08-16,1.4735
1995-08-17,1.4545
1995-08-18,1.4465
1995-08-21,1.4745
1995-08-22,1.4950
1995-08-23,1.5120
1995-08-24,1.5035
1995-08-25,1.5360
1995-08-28,1.5428
1995-08-29,1.5368
1995-08-30,1.4772
1995-08-31,1.4728
1995-09-01,1.5115
1995-09-05,1.4910
1995-09-06,1.4560
1995-09-07,1.3975
1995-09-08,1.3685
1995-09-11,1.3380
1995-09-12,1.2715
1995-09-13,1.2700
1995-09-14,1.2885
1995-09-15,1.2975
1995-09-18,1.2420
1995-09-19,1.1905
1995-09-20,1.2285
1995-09-21,1.2770
1995-09-22,1.2560
1995-09-25,1.1610
1995-09-26,1.1980
1995-09-27,1.1520
1995-09-28,1.1525
1995-09-29,1.1725
1995-10-02,1.2180
1995-10-03,1.2180
1995-10-04,1.2315
1995-10-05,1.2350
1995-10-06,1.1810
1995-10-09,1.1405
1995-10-10,1.1780
1995-10-11,1.1990
1995-10-12,1.1865
1995-10-13,1.2205
1995-10-16,1.2590
1995-10-17,1.2220
1995-10-18,1.2355
1995-10-19,1.2545
1995-10-20,1.2495
1995-10-23,1.2635
1995-10-24,1.2460
1995-10-25,1.2175
1995-10-26,1.2340
1995-10-27,1.2275
1995-10-30,1.2055
1995-10-31,1.2155
1995-11-01,1.2225
1995-11-02,1.2390
1995-11-03,1.2580
1995-11-06,1.2535
1995-11-07,1.2495
1995-11-08,1.2790
1995-11-09,1.2690
1995-11-10,1.2675
1995-11-13,1.2840
1995-11-14,1.2415
1995-11-15,1.2545
1995-11-16,1.2115
1995-11-17,1.2035
1995-11-20,1.1780
1995-11-21,1.1650
1995-11-22,1.1415
1995-11-27,1.1431
1995-11-28,1.1128
1995-11-29,1.0978
1995-11-30,1.0542
1995-12-01,1.0440
1995-12-04,1.0390
1995-12-05,1.0545
1995-12-06,1.0200
1995-12-07,1.0355
1995-12-08,1.0155
1995-12-11,1.0235
1995-12-12,1.0265
1995-12-13,1.0470
1995-12-14,1.0665
1995-12-15,1.0775
1995-12-18,1.0210
1995-12-19,0.9950
1995-12-20,0.9570
1995-12-21,0.9670
1995-12-22,0.9635
1995-12-27,0.9520
1995-12-28,0.9390
1995-12-29,0.9490
1996-01-02,0.9125
1996-01-03,0.9375
1996-01-04,0.9785
1996-01-05,0.9625
1996-01-10,0.9790
1996-01-11,1.0305
1996-01-12,1.0270
1996-01-15,0.9895
1996-01-16,1.0390
1996-01-17,1.0430
1996-01-18,1.0540
1996-01-19,1.0465
1996-01-22,1.0750
1996-01-23,1.0700
1996-01-24,1.0890
1996-01-25,1.1175
1996-01-26,1.1695
1996-01-29,1.2345
1996-01-30,1.1955
1996-01-31,1.2860
1996-02-01,1.2640
1996-02-02,1.2375
1996-02-05,1.2065
1996-02-06,1.1940
1996-02-07,1.1860
1996-02-08,1.2370
1996-02-09,1.2605
1996-02-12,1.2160
1996-02-13,1.2280
1996-02-14,1.2265
1996-02-15,1.2430
1996-02-16,1.2420
1996-02-20,1.2265
1996-02-21,1.2485
1996-02-22,1.2420
1996-02-23,1.1760
1996-02-26,1.1531
1996-02-27,1.1572
1996-02-28,1.1361
1996-02-29,1.1628
1996-03-01,1.1080
1996-03-04,1.1165
1996-03-05,1.1420
1996-03-06,1.1300
1996-03-07,1.1270
1996-03-08,1.1205
1996-03-11,1.1300
1996-03-12,1.1595
1996-03-13,1.1470
1996-03-14,1.1775
1996-03-15,1.1845
1996-03-18,1.2085
1996-03-19,1.1905
1996-03-20,1.1770
1996-03-21,1.2000
1996-03-22,1.1970
1996-03-25,1.1920
1996-03-26,1.2345
1996-03-27,1.2175
1996-03-28,1.2140
1996-03-29,1.1545
1996-04-01,1.1450
1996-04-02,1.1585
1996-04-03,1.1535
1996-04-04,1.1525
1996-04-08,1.1355
1996-04-09,1.1465
1996-04-10,1.1850
1996-04-11,1.1710
1996-04-12,1.1525
1996-04-15,1.1485
1996-04-16,1.1560
1996-04-17,1.1730
1996-04-18,1.1880
1996-04-19,1.1815
1996-04-22,1.3025
1996-04-23,1.2705
1996-04-24,1.2745
1996-04-25,1.2537
1996-04-26,1.2755
1996-04-29,1.2280
1996-04-30,1.2458
1996-05-01,1.2700
1996-05-02,1.2730
1996-05-03,1.2755
1996-05-06,1.2520
1996-05-07,1.2640
1996-05-08,1.2875
1996-05-09,1.2700
1996-05-10,1.2705
1996-05-13,1.2605
1996-05-14,1.2665
1996-05-15,1.2645
1996-05-16,1.2870
1996-05-17,1.2865
1996-05-20,1.2600
1996-05-21,1.2420
1996-05-22,1.2045
1996-05-23,1.1785
1996-05-24,1.1765
1996-05-28,1.1685
1996-05-29,1.1730
1996-05-30,1.1585
1996-05-31,1.1610
1996-06-03,1.1255
1996-06-04,1.1340
1996-06-05,1.1385
1996-06-06,1.1305
1996-06-07,1.1535
1996-06-10,1.1775
1996-06-11,1.1730
1996-06-12,1.1880
1996-06-13,1.1690
1996-06-14,1.1795
1996-06-17,1.2070
1996-06-18,1.2270
1996-06-19,1.2190
1996-06-20,1.2145
1996-06-21,1.1970
1996-06-24,1.2295
1996-06-25,1.2167
1996-06-26,1.2138
1996-06-27,1.2132
1996-06-28,1.2255
1996-07-01,1.2075
1996-07-02,1.1785
1996-07-03,1.1650
1996-07-08,1.1845
1996-07-09,1.1425
1996-07-10,1.1605
1996-07-11,1.1620
1996-07-12,1.1195
1996-07-15,1.0640
1996-07-16,1.0295
1996-07-17,1.0690
1996-07-18,1.0995
1996-07-19,1.0870
1996-07-22,1.0405
1996-07-23,1.0430
1996-07-24,1.0410
1996-07-25,1.0295
1996-07-26,1.0405
1996-07-29,1.0540
1996-07-30,1.0525
1996-07-31,1.0640
1996-08-01,1.0670
1996-08-02,1.0750
1996-08-05,1.0790
1996-08-06,1.0920
1996-08-07,1.0930
1996-08-08,1.1610
1996-08-09,1.1510
1996-08-12,1.1615
1996-08-13,1.2315
1996-08-14,1.2130
1996-08-15,1.2115
1996-08-16,1.2085
1996-08-19,1.2065
1996-08-20,1.2250
1996-08-21,1.2505
1996-08-22,1.3110
1996-08-23,1.3225
1996-08-26,1.3645
1996-08-27,1.2872
1996-08-28,1.2300
1996-08-29,1.2147
1996-08-30,1.2027
1996-09-03,1.1330
1996-09-04,1.1280
1996-09-05,1.1160
1996-09-06,1.1290
1996-09-09,1.1120
1996-09-10,1.1130
1996-09-11,1.0690
1996-09-12,1.0520
1996-09-13,1.0470
1996-09-16,1.0535
1996-09-17,1.0585
1996-09-18,1.0440
1996-09-19,1.0360
1996-09-20,1.0360
1996-09-23,1.0455
1996-09-24,1.0600
1996-09-25,1.0645
1996-09-26,1.0570
1996-09-27,1.0525
1996-09-30,1.0295
1996-10-01,1.0475
1996-10-02,1.0540
1996-10-03,1.0745
1996-10-04,1.0980
1996-10-07,1.1270
1996-10-08,1.1250
1996-10-09,1.1355
1996-10-10,1.1490
1996-10-11,1.1630
1996-10-14,1.1510
1996-10-15,1.1420
1996-10-16,1.1220
1996-10-17,1.0990
1996-10-18,1.0910
1996-10-21,1.1300
1996-10-22,1.1760
1996-10-23,1.1930
1996-10-24,1.1745
1996-10-25,1.1600
1996-10-28,1.1910
1996-10-29,1.1635
1996-10-30,1.1915
1996-10-31,1.1720
1996-11-01,1.1725
1996-11-04,1.1775
1996-11-05,1.1885
1996-11-06,1.2430
1996-11-07,1.2735
1996-11-08,1.2585
1996-11-11,1.1995
1996-11-12,1.1820
1996-11-13,1.1850
1996-11-14,1.2160
1996-11-15,1.2250
1996-11-18,1.1955
1996-11-19,1.2225
1996-11-20,1.2075
1996-11-21,1.1725
1996-11-22,1.1650
1996-11-25,1.1369
1996-11-26,1.1172
1996-11-27,1.0945
1996-12-02,1.0605
1996-12-03,1.0510
1996-12-04,1.0420
1996-12-05,1.0345
1996-12-06,1.0325
1996-12-09,1.0560
1996-12-10,1.0820
1996-12-11,1.0810
1996-12-12,1.0985
1996-12-13,1.1120
1996-12-16,1.0995
1996-12-17,1.0990
1996-12-18,1.1190
1996-12-19,1.1020
1996-12-20,1.1215
1996-12-23,1.1310
1996-12-24,1.1475
1996-12-27,1.1620
1996-12-30,1.1595
1996-12-31,1.1690
1997-01-02,1.1665
1997-01-03,1.1625
1997-01-06,1.1405
1997-01-07,1.1935
1997-01-08,1.1890
1997-01-09,1.1935
1997-01-10,1.1960
1997-01-13,1.1845
1997-01-14,1.2220
1997-01-15,1.2260
1997-01-16,1.2305
1997-01-17,1.2400
1997-01-20,1.2925
1997-01-21,1.2965
1997-01-22,1.3530
1997-01-23,1.4005
1997-01-24,1.3690
1997-01-27,1.3660
1997-01-28,1.3950
1997-01-29,1.4460
1997-01-30,1.4030
1997-01-31,1.3940
1997-02-03,1.4565
1997-02-04,1.4745
1997-02-05,1.4455
1997-02-06,1.5080
1997-02-07,1.5105
1997-02-10,1.5865
1997-02-11,1.6355
1997-02-12,1.7185
1997-02-13,1.8005
1997-02-14,1.7785
1997-02-18,1.6810
1997-02-19,1.7530
1997-02-20,1.7845
1997-02-21,1.7480
1997-02-24,1.7345
1997-02-25,1.7197
1997-02-26,1.8041
1997-02-27,1.7590
1997-02-28,1.7956
1997-03-03,1.8485
1997-03-04,1.9525
1997-03-05,2.0065
1997-03-06,1.9370
1997-03-07,1.8980
1997-03-10,1.9930
1997-03-11,2.0315
1997-03-12,1.9610
1997-03-13,1.8225
1997-03-14,1.8635
1997-03-17,1.6865
1997-03-18,1.6880
1997-03-19,1.6810
1997-03-20,1.6915
1997-03-21,1.6575
1997-03-24,1.6290
1997-03-25,1.7930
1997-03-26,1.8685
1997-03-27,1.8980
1997-03-31,1.9115
1997-04-01,1.9430
1997-04-02,1.9315
1997-04-03,1.7770
1997-04-04,1.7915
1997-04-07,1.7940
1997-04-08,1.7875
1997-04-09,1.8970
1997-04-10,1.9105
1997-04-11,1.8910
1997-04-14,1.9600
1997-04-15,1.9240
1997-04-16,2.0805
1997-04-17,2.0980
1997-04-18,2.1655
1997-04-21,2.1490
1997-04-22,2.1120
1997-04-23,2.1430
1997-04-24,2.1975
1997-04-25,2.1173
1997-04-28,2.1071
1997-04-29,2.0993
1997-04-30,2.1613
1997-05-01,2.2290
1997-05-02,2.1615
1997-05-05,2.1850
1997-05-06,2.1285
1997-05-07,2.1140
1997-05-08,2.1690
1997-05-09,2.1790
1997-05-12,2.2965
1997-05-13,2.4115
1997-05-14,2.4060
1997-05-15,2.5520
1997-05-16,2.5315
1997-05-19,2.4625
1997-05-20,2.4025
1997-05-21,2.5310
1997-05-22,2.6030
1997-05-23,2.5685
1997-05-27,2.7430
1997-05-28,2.9555
1997-05-29,3.1480
1997-05-30,2.7640
1997-06-02,2.5395
1997-06-03,2.6420
1997-06-04,2.5155
1997-06-05,2.3050
1997-06-06,2.3725
1997-06-09,2.5330
1997-06-10,2.1795
1997-06-11,2.0765
1997-06-12,2.0780
1997-06-13,1.9570
1997-06-16,1.9650
1997-06-17,2.0870
1997-06-18,1.9005
1997-06-19,1.9590
1997-06-20,1.9895
1997-06-23,1.9465
1997-06-24,1.9800
1997-06-25,1.9603
1997-06-26,1.8059
1997-06-27,1.7754
1997-06-30,1.7640
1997-07-01,1.7525
1997-07-02,1.7235
1997-07-03,1.6835
1997-07-07,1.6570
1997-07-08,1.7165
1997-07-09,1.7705
1997-07-10,1.6170
1997-07-11,1.6410
1997-07-14,1.6200
1997-07-15,1.5785
1997-07-16,1.6150
1997-07-17,1.6045
1997-07-18,1.6430
1997-07-21,1.5885
1997-07-22,1.6910
1997-07-23,1.8165
1997-07-24,1.8040
1997-07-25,1.7630
1997-07-28,1.8835
1997-07-29,1.8890
1997-07-30,1.8575
1997-07-31,1.8450
1997-08-01,1.8495
1997-08-04,1.9375
1997-08-05,2.0310
1997-08-06,2.0055
1997-08-07,2.0880
1997-08-08,2.0585
1997-08-11,1.9935
1997-08-12,1.8820
1997-08-13,1.8310
1997-08-14,1.8455
1997-08-15,1.7795
1997-08-18,1.8020
1997-08-19,1.8710
1997-08-20,1.7070
1997-08-21,1.7155
1997-08-22,1.7130
1997-08-25,1.7300
1997-08-26,1.7580
1997-08-27,1.7900
1997-08-28,1.7989
1997-08-29,1.8222
1997-09-02,1.8495
1997-09-03,1.8950
1997-09-04,1.9500
1997-09-05,1.8885
1997-09-08,1.8770
1997-09-09,1.8350
1997-09-10,1.8295
1997-09-11,1.8820
1997-09-12,1.7235
1997-09-15,1.7290
1997-09-16,1.6770
1997-09-17,1.7345
1997-09-18,1.6965
1997-09-19,1.7415
1997-09-22,1.7035
1997-09-23,1.6885
1997-09-24,1.6865
1997-09-25,1.6600
1997-09-26,1.6560
1997-09-29,1.6075
1997-09-30,1.6250
1997-10-01,1.6235
1997-10-02,1.6105
1997-10-03,1.6195
1997-10-06,1.6995
1997-10-07,1.6215
1997-10-08,1.6700
1997-10-09,1.6375
1997-10-10,1.6610
1997-10-13,1.6790
1997-10-14,1.6640
1997-10-15,1.6605
1997-10-16,1.5725
1997-10-17,1.5030
1997-10-20,1.5070
1997-10-21,1.5020
1997-10-22,1.5020
1997-10-23,1.5220
1997-10-24,1.5290
1997-10-27,1.5360
1997-10-28,1.5070
1997-10-29,1.5060
1997-10-30,1.4815
1997-10-31,1.4865
1997-11-03,1.4410
1997-11-04,1.4430
1997-11-05,1.5325
1997-11-06,1.4600
1997-11-07,1.4980
1997-11-10,1.5685
1997-11-11,1.5625
1997-11-12,1.5965
1997-11-13,1.6440
1997-11-14,1.6340
1997-11-17,1.5930
1997-11-18,1.6495
1997-11-19,1.6595
1997-11-20,1.6220
1997-11-21,1.5941
1997-11-24,1.5741
1997-11-25,1.5452
1997-11-26,1.5624
1997-12-01,1.6270
1997-12-02,1.6850
1997-12-03,1.6730
1997-12-04,1.6980
1997-12-05,1.7370
1997-12-08,1.7435
1997-12-09,1.8320
1997-12-10,1.8260
1997-12-11,1.7800
1997-12-12,1.7990
1997-12-15,1.8545
1997-12-16,1.6710
1997-12-17,1.6085
1997-12-18,1.6505
1997-12-19,1.5865
1997-12-22,1.5705
1997-12-23,1.6240
1997-12-24,1.5980
1997-12-29,1.6325
1997-12-30,1.6480
1997-12-31,1.6245
1998-01-05,1.7070
1998-01-06,1.6140
1998-01-07,1.6210
1998-01-08,1.6785
1998-01-09,1.6205
1998-01-12,1.5970
1998-01-13,1.6445
1998-01-14,1.6480
1998-01-15,1.6820
1998-01-16,1.6705
1998-01-20,1.7805
1998-01-21,1.7750
1998-01-22,1.7685
1998-01-23,1.7880
1998-01-26,1.7335
1998-01-27,1.7080
1998-01-28,1.7575
1998-01-29,1.7710
1998-01-30,1.7470
1998-02-02,1.7820
1998-02-03,1.7675
1998-02-04,1.8010
1998-02-05,1.8195
1998-02-06,1.7755
1998-02-09,1.7335
1998-02-10,1.6800
1998-02-11,1.6680
1998-02-12,1.6820
1998-02-13,1.6740
1998-02-17,1.6475
1998-02-18,1.7125
1998-02-19,1.7415
1998-02-20,1.7505
1998-02-23,1.7925
1998-02-24,1.7288
1998-02-25,1.7328
1998-02-26,1.6804
1998-02-27,1.6288
1998-03-02,1.5830
1998-03-03,1.5250
1998-03-04,1.5215
1998-03-05,1.4825
1998-03-06,1.4660
1998-03-09,1.4975
1998-03-10,1.4895
1998-03-11,1.5195
1998-03-12,1.4750
1998-03-13,1.4650
1998-03-16,1.5005
1998-03-17,1.4910
1998-03-18,1.4585
1998-03-19,1.4225
1998-03-20,1.4670
1998-03-23,1.4810
1998-03-24,1.4640
1998-03-25,1.4355
1998-03-26,1.4625
1998-03-27,1.4645
1998-03-30,1.4600
1998-03-31,1.4625
1998-04-01,1.4375
1998-04-02,1.4430
1998-04-03,1.4055
1998-04-06,1.4165
1998-04-07,1.4200
1998-04-08,1.4455
1998-04-09,1.4630
1998-04-13,1.5340
1998-04-14,1.5390
1998-04-15,1.5205
1998-04-16,1.5105
1998-04-17,1.5060
1998-04-20,1.5050
1998-04-21,1.4780
1998-04-22,1.4800
1998-04-23,1.3860
1998-04-24,1.3615
1998-04-27,1.3382
1998-04-28,1.3407
1998-04-29,1.3265
1998-04-30,1.3206
1998-05-01,1.2695
1998-05-04,1.2785
1998-05-05,1.3255
1998-05-06,1.2710
1998-05-07,1.2725
1998-05-08,1.2745
1998-05-11,1.2805
1998-05-12,1.2580
1998-05-13,1.2515
1998-05-14,1.2860
1998-05-15,1.2555
1998-05-18,1.2765
1998-05-19,1.3550
1998-05-20,1.3600
1998-05-21,1.3420
1998-05-22,1.3640
1998-05-26,1.3110
1998-05-27,1.3015
1998-05-28,1.3240
1998-05-29,1.3250
1998-06-01,1.2415
1998-06-02,1.2485
1998-06-03,1.2525
1998-06-04,1.2520
1998-06-05,1.2560
1998-06-08,1.1985
1998-06-09,1.2155
1998-06-10,1.2245
1998-06-11,1.2405
1998-06-12,1.2175
1998-06-15,1.1995
1998-06-16,1.1695
1998-06-17,1.1805
1998-06-18,1.1795
1998-06-19,1.1375
1998-06-22,1.1235
1998-06-23,1.1215
1998-06-24,1.1160
1998-06-25,1.1474
1998-06-26,1.1278
1998-06-29,1.1194
1998-06-30,1.1041
1998-07-01,1.1155
1998-07-02,1.0935
1998-07-06,1.1075
1998-07-07,1.1045
1998-07-08,1.1255
1998-07-09,1.1090
1998-07-10,1.0960
1998-07-13,1.0640
1998-07-14,1.0720
1998-07-15,1.0710
1998-07-16,1.0680
1998-07-17,1.0680
1998-07-20,1.0825
1998-07-21,1.0825
1998-07-22,1.1480
1998-07-23,1.1395
1998-07-24,1.1170
1998-07-27,1.1210
1998-07-28,1.1555
1998-07-29,1.1840
1998-07-30,1.2345
1998-07-31,1.2920
1998-08-03,1.3090
1998-08-04,1.2900
1998-08-05,1.3050
1998-08-06,1.3200
1998-08-07,1.3520
1998-08-10,1.3420
1998-08-11,1.2445
1998-08-12,1.1905
1998-08-13,1.1685
1998-08-14,1.1160
1998-08-17,1.1095
1998-08-18,1.1630
1998-08-19,1.1785
1998-08-20,1.1395
1998-08-21,1.1540
1998-08-24,1.1750
1998-08-25,1.2380
1998-08-26,1.1932
1998-08-27,1.1898
1998-08-28,1.2034
1998-08-31,1.1728
1998-09-01,1.1360
1998-09-02,1.1330
1998-09-03,1.1225
1998-09-04,1.1285
1998-09-08,1.1565
1998-09-09,1.1300
1998-09-10,1.0900
1998-09-11,1.0415
1998-09-14,1.0170
1998-09-15,1.0460
1998-09-16,1.0490
1998-09-17,1.0185
1998-09-18,1.0110
1998-09-21,1.0195
1998-09-22,1.0285
1998-09-23,1.0305
1998-09-24,1.0400
1998-09-25,1.0465
1998-09-28,1.0835
1998-09-29,1.0570
1998-09-30,1.0515
1998-10-01,1.0270
1998-10-02,1.0345
1998-10-05,1.0380
1998-10-06,1.0550
1998-10-07,1.0735
1998-10-08,1.1145
1998-10-09,1.0850
1998-10-12,1.0340
1998-10-13,1.0415
1998-10-14,1.0470
1998-10-15,1.0685
1998-10-16,1.0450
1998-10-19,1.0675
1998-10-20,1.0395
1998-10-21,1.0535
1998-10-22,1.0675
1998-10-23,1.0685
1998-10-26,1.1030
1998-10-27,1.0535
1998-10-28,1.0640
1998-10-29,1.0740
1998-10-30,1.1000
1998-11-02,1.1970
1998-11-03,1.2895
1998-11-04,1.2465
1998-11-05,1.2435
1998-11-06,1.2295
1998-11-09,1.1965
1998-11-10,1.1685
1998-11-11,1.1560
1998-11-12,1.1335
1998-11-13,1.1255
1998-11-16,1.1400
1998-11-17,1.1235
1998-11-18,1.1060
1998-11-19,1.1095
1998-11-20,1.1050
1998-11-23,1.0812
1998-11-24,1.0958
1998-11-25,1.1150
1998-11-30,1.1054
1998-12-01,1.0885
1998-12-02,1.1030
1998-12-03,1.1250
1998-12-04,1.1090
1998-12-07,1.1200
1998-12-08,1.1185
1998-12-09,1.1205
1998-12-10,1.1600
1998-12-11,1.1515
1998-12-14,1.1785
1998-12-15,1.2120
1998-12-16,1.2015
1998-12-17,1.1865
1998-12-18,1.1830
1998-12-21,1.1545
1998-12-22,1.1605
1998-12-23,1.1775
1998-12-24,1.1410
1998-12-28,1.1510
1998-12-29,1.1680
1998-12-30,1.1715
1998-12-31,1.1775
1999-01-04,1.2260
1999-01-05,1.1900
1999-01-06,1.1750
1999-01-07,1.1865
1999-01-08,1.1965
1999-01-11,1.1995
1999-01-12,1.1715
1999-01-13,1.2030
1999-01-14,1.1830
1999-01-15,1.1555
1999-01-19,1.0655
1999-01-20,1.0655
1999-01-21,1.0600
1999-01-22,1.0550
1999-01-25,1.0580
1999-01-26,1.0685
1999-01-27,1.0380
1999-01-28,1.0340
1999-01-29,1.0390
1999-02-01,1.0555
1999-02-02,1.0645
1999-02-03,1.0550
1999-02-04,1.0390
1999-02-05,1.0440
1999-02-08,1.0400
1999-02-09,1.0300
1999-02-10,1.0350
1999-02-11,1.0675
1999-02-12,1.0590
1999-02-16,1.0095
1999-02-17,1.0255
1999-02-18,1.0335
1999-02-19,1.0325
1999-02-22,1.0280
1999-02-23,1.0610
1999-02-24,1.0624
1999-02-25,1.0359
1999-02-26,1.0286
1999-03-01,1.0315
1999-03-02,1.0380
1999-03-03,1.0065
1999-03-04,1.0340
1999-03-05,1.0700
1999-03-08,1.0410
1999-03-09,1.0615
1999-03-10,1.0615
1999-03-11,1.0635
1999-03-12,1.0495
1999-03-15,1.0330
1999-03-16,1.0520
1999-03-17,1.0720
1999-03-18,1.0265
1999-03-19,1.0210
1999-03-22,1.0070
1999-03-23,1.0095
1999-03-24,1.0190
1999-03-25,1.0420
1999-03-26,1.0920
1999-03-29,1.1280
1999-03-30,1.1210
1999-03-31,1.0970
1999-04-01,1.1005
1999-04-05,1.0730
1999-04-06,1.0640
1999-04-07,1.0260
1999-04-08,0.9770
1999-04-09,0.9895
1999-04-12,0.9750
1999-04-13,0.9755
1999-04-14,0.9890
1999-04-15,0.9845
1999-04-16,0.9950
1999-04-19,1.0210
1999-04-20,1.0000
1999-04-21,0.9940
1999-04-22,0.9695
1999-04-23,0.9750
1999-04-26,0.9925
1999-04-27,1.0031
1999-04-28,1.0052
1999-04-29,1.0412
1999-04-30,1.0396
1999-05-03,1.0270
1999-05-04,1.0180
1999-05-05,1.0360
1999-05-06,1.0315
1999-05-07,1.0285
1999-05-10,1.0535
1999-05-11,1.0740
1999-05-12,1.0610
1999-05-13,1.0365
1999-05-14,1.0740
1999-05-17,1.0940
1999-05-18,1.1690
1999-05-19,1.2300
1999-05-20,1.2000
1999-05-21,1.1910
1999-05-24,1.1940
1999-05-25,1.1935
1999-05-26,1.2490
1999-05-27,1.2305
1999-05-28,1.2160
1999-06-01,1.2085
1999-06-02,1.2150
1999-06-03,1.2305
1999-06-04,1.2000
1999-06-07,1.1200
1999-06-08,1.0570
1999-06-09,1.0640
1999-06-10,1.0555
1999-06-11,1.0580
1999-06-14,1.0430
1999-06-15,1.0395
1999-06-16,1.0530
1999-06-17,1.0535
1999-06-18,1.0590
1999-06-21,1.0350
1999-06-22,1.0555
1999-06-23,1.0530
1999-06-24,1.0325
1999-06-25,1.0118
1999-06-28,1.0039
1999-06-29,1.0157
1999-06-30,1.0140
1999-07-01,1.0045
1999-07-02,0.9800
1999-07-06,0.9200
1999-07-07,0.9410
1999-07-08,0.9645
1999-07-09,0.9730
1999-07-12,0.9270
1999-07-13,0.9370
1999-07-14,0.9590
1999-07-15,0.9415
1999-07-16,0.9295
1999-07-19,0.9490
1999-07-20,0.9525
1999-07-21,0.9510
1999-07-22,0.9810
1999-07-23,0.9480
1999-07-26,0.9605
1999-07-27,0.9760
1999-07-28,0.9610
1999-07-29,0.9510
1999-07-30,0.9110
1999-08-02,0.9375
1999-08-03,0.9350
1999-08-04,0.9375
1999-08-05,0.9415
1999-08-06,0.9290
1999-08-09,0.9425
1999-08-10,0.9375
1999-08-11,0.9670
1999-08-12,0.9375
1999-08-13,0.9860
1999-08-16,0.8975
1999-08-17,0.9035
1999-08-18,0.9000
1999-08-19,0.8880
1999-08-20,0.8835
1999-08-23,0.8965
1999-08-24,0.8880
1999-08-25,0.8935
1999-08-26,0.8875
1999-08-27,0.8942
1999-08-30,0.8711
1999-08-31,0.8913
